ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20180926,48.66,48.95,47.78,48.26,48.2,0.06,0.1245,99681.82,481689.81899999996,48.074,46.798,47.00166667,1.065666529,0.535430219,0.530236311,87.15303463,84.37583318,92.70743753,0.21152474899999998,229782
002594.SZ,20180927,48.5,48.6,47.5,47.8,48.26,-0.46,-0.9532,62774.25,301075.048,48.074,46.798,47.00166667,1.144769121,0.657297999,0.487471121,87.33332584,85.79431184,90.41135383,0.632617037,242487
002594.SZ,20180928,48.0,49.28,47.9,49.1,47.8,1.3,2.7197,76871.14,375320.282,48.074,46.798,47.00166667,1.297401987,0.7853187970000001,0.51208319,88.57552889,87.68729645,90.35199377,0.694569003,908534
002594.SZ,20181008,47.0,47.95,46.42,46.55,49.1,-2.55,-5.1935,111389.04,525032.4079999999,45.758,46.218999999999994,47.00166667,1.19878213,0.868011463,0.330770667,74.52868098,83.47917857,56.6276858,0.540734099,12537
002594.SZ,20181009,46.61,47.6,46.61,47.09,46.55,0.54,1.16,41623.04,196036.93399999998,45.758,46.218999999999994,47.00166667,1.150931449,0.92459546,0.22633598800000002,65.6234555,76.24255512,44.38525624,0.625952763,141716
002594.SZ,20181010,47.35,47.56,45.45,45.91,47.09,-1.18,-2.5058,88215.47,406966.964,45.758,46.218999999999994,47.00166667,1.006194517,0.940915272,0.065279245,37.33166574,59.1612674,-6.327537604,0.40497891399999997,236845
002594.SZ,20181011,44.41,45.18,42.67,42.82,45.91,-3.09,-6.7306,119795.39,525829.6410000001,45.758,46.218999999999994,47.00166667,0.634834305,0.879699078,-0.244864773,22.15437964,41.70316696,-16.94319498,0.41911629999999994,147048
002594.SZ,20181012,43.21,46.8,43.21,46.42,42.82,3.6,8.4073,129205.13,582234.034,45.758,46.218999999999994,47.00166667,0.62382748,0.8285247590000001,-0.20469727899999998,23.67065224,27.71889921,15.57415831,0.34333121,197760
002594.SZ,20181015,46.58,47.85,46.3,46.93,46.42,0.51,1.0987,95431.35,449287.101,46.68,46.218999999999994,47.00166667,0.648778515,0.79257551,-0.143796995,41.14977307,28.99160165,65.46611591,0.504838012,10652
002594.SZ,20181016,46.95,47.46,45.28,45.96,46.93,-0.97,-2.0669,64697.09,298245.832,46.68,46.218999999999994,47.00166667,0.5835546420000001,0.7507713359999999,-0.167216694,56.98436712,40.60159748,89.74990641,0.541238061,155037
002594.SZ,20181017,46.7,47.66,45.88,47.31,45.96,1.35,2.9373,110262.62,517523.05,46.68,46.218999999999994,47.00166667,0.633495429,0.727316155,-0.093820726,61.47251639,53.20221886,78.01311145,0.707791906,58256
002594.SZ,20181018,47.0,47.3,45.71,46.18,47.31,-1.13,-2.3885,83864.95,389252.607,46.68,46.218999999999994,47.00166667,0.575261056,0.696905135,-0.12164408,62.14900518,60.2019629,66.04308975,0.34264965799999997,36411
002594.SZ,20181019,45.08,47.27,44.0,47.02,46.18,0.84,1.819,119985.53,548809.9789999999,46.68,46.218999999999994,47.00166667,0.5900886989999999,0.675541848,-0.085453149,73.55025947,65.72392701,89.20292439,0.527675333,250618
002594.SZ,20181023,49.85,49.99,47.3,48.46,50.01,-1.55,-3.0994,115358.17,561568.014,49.092,47.988,47.00166667,0.891060958,0.74391892,0.147142038,86.11534129,80.76974096,96.80654197,0.557581882,1675297
002594.SZ,20181024,48.3,49.74,48.01,48.77,48.46,0.31,0.6397,104536.87,511363.11299999995,49.092,47.988,47.00166667,0.950733645,0.785281865,0.16545178,84.63713102,84.46536481,84.98066344,0.419327535,68905
002594.SZ,20181025,47.35,49.75,46.89,49.6,48.77,0.83,1.7019,110847.35,534735.63,49.092,47.988,47.00166667,1.052862005,0.838797893,0.214064112,82.25240469,84.334959,78.08729607,0.134648889,388927
002594.SZ,20181026,49.99,50.14,47.98,48.62,49.6,-0.98,-1.9758,76780.49,375759.895,49.092,47.988,47.00166667,1.0427020359999999,0.879578722,0.163123315,81.46030427,82.78327999,78.81435284,0.40353935,101139
002594.SZ,20181029,48.63,48.98,46.9,47.38,48.62,-1.24,-2.5504,69283.76,330502.208,46.88399999999999,47.988,47.00166667,0.923941923,0.8884513620000001,0.035490561000000004,73.11827957,78.94366285,61.46751302,0.497927776,234479
002594.SZ,20181030,47.45,47.74,44.88,46.53,47.38,-0.85,-1.794,96486.76,446449.785,46.88399999999999,47.988,47.00166667,0.752560731,0.8612732359999999,-0.108712505,56.61290323,70.39716236,29.04438496,0.659648413,351888
002594.SZ,20181031,46.44,47.45,46.1,46.79,46.53,0.26,0.5588,61159.22,286724.57300000003,46.88399999999999,47.988,47.00166667,0.630452266,0.815109042,-0.18465677600000002,46.77419355,58.83512545,22.65232975,0.49859983799999996,200005
002594.SZ,20181101,47.23,47.5,44.98,45.7,46.79,-1.09,-2.3296,109019.61,506616.966,46.88399999999999,47.988,47.00166667,0.44064703299999997,0.74021664,-0.299569607,33.73999515,45.70903064,9.801924165,0.597586645,3215482
002594.SZ,20181102,46.45,48.15,45.7,48.02,45.7,2.32,5.0766,139156.35,653896.214,46.88399999999999,47.988,47.00166667,0.471988836,0.686571079,-0.214582243,40.03645044,40.18354638,39.74225857,0.429063824,145117
002594.SZ,20181105,48.0,49.12,47.2,48.25,48.02,0.23,0.479,110088.11,530983.606,48.422,49.998000000000005,54.20533333,0.509513168,0.651159497,-0.14164632900000002,46.39259746,40.05634768,59.06509702,0.697467587,233964
002594.SZ,20181106,48.17,48.18,46.9,47.63,48.25,-0.62,-1.285,55657.95,263813.779,48.422,49.998000000000005,54.20533333,0.483647466,0.617657091,-0.134009625,58.68187579,48.3703079,79.30501158,0.238586983,29161
002594.SZ,20181107,46.6,48.05,46.59,47.25,47.63,-0.38,-0.7978,69529.11,328618.537,48.422,49.998000000000005,54.20533333,0.42755727299999996,0.579637127,-0.152079855,53.80228137,52.95891821,55.48900769,0.570254029,250692
002594.SZ,20181108,47.68,49.55,47.68,48.98,47.25,1.73,3.6614,142158.55,691476.0229999999,48.422,49.998000000000005,54.20533333,0.516745215,0.567058745,-0.05031353,61.710945200000005,58.06503412,69.00276735,0.513068528,65811
002594.SZ,20181109,48.8,50.89,48.33,50.0,48.98,1.02,2.0825,146773.06,733720.348,48.422,49.998000000000005,54.20533333,0.662100494,0.586067095,0.0760334,72.68093817,62.73138825,92.58003803,0.5079552279999999,122804
002594.SZ,20181112,49.98,52.1,49.7,51.61,50.0,1.61,3.22,133711.84,686089.554,51.574,49.998000000000005,54.20533333,0.89687058,0.648227792,0.248642788,88.70125261,74.36437866,117.37500049999998,0.500214807,305130
002594.SZ,20181113,50.62,52.45,50.5,51.0,51.61,-0.61,-1.1819,105875.44,544505.063,51.574,49.998000000000005,54.20533333,1.02192554,0.7229673409999999,0.298958199,86.29944935,82.56054671,93.77725462,0.6435315189999999,165080
002594.SZ,20181114,50.93,52.8,50.88,51.9,51.0,0.9,1.7647,102128.68,532606.5989999999,51.574,49.998000000000005,54.20533333,1.18005207,0.814384287,0.36566778299999997,87.01031465,87.33700554,86.35693288,0.45101089200000005,52982
002594.SZ,20181115,51.66,52.29,51.36,51.81,51.9,-0.09,-0.1734,69457.86,359591.469,51.574,49.998000000000005,54.20533333,1.283313003,0.90817003,0.375142973,83.99031248,85.76669216,80.43755312,0.44166480700000005,177274
002594.SZ,20181116,52.0,52.7,50.89,51.55,51.81,-0.26,-0.5018,113240.88,586888.029,51.574,49.998000000000005,54.20533333,1.328850053,0.992306035,0.33654401799999994,83.75103007,84.91721906,81.41865207,0.651426016,1309299
002594.SZ,20181119,51.72,55.3,51.58,54.7,51.55,3.15,6.1106,162487.77,875664.702,54.88,55.81100000000001,54.20533333,1.60066569,1.113977966,0.486687724,85.68017093,84.47383782,88.09283714,0.621136306,485767
002594.SZ,20181120,54.0,56.98,53.4,55.4,54.7,0.7,1.2797,173210.8,959224.885,54.88,55.81100000000001,54.20533333,1.85122591,1.261427555,0.589798356,85.33109815,84.92076638,86.15176169,0.521126083,94409
002594.SZ,20181121,54.76,56.0,54.1,55.0,55.4,-0.4,-0.722,94100.96,516953.989,54.88,55.81100000000001,54.20533333,1.994528352,1.408047714,0.5864806379999999,84.41064851,85.1406392,82.95066713,0.496966345,176788
002594.SZ,20181122,54.65,56.96,54.65,55.3,55.0,0.3,0.5455,102001.86,570471.566,54.88,55.81100000000001,54.20533333,2.108004301,1.548039032,0.559965269,79.01455207,82.91876624,71.20612372,0.452466865,236278
002594.SZ,20181123,55.3,55.67,53.31,54.0,55.3,-1.3,-2.3508,95170.96,515611.648,54.88,55.81100000000001,54.20533333,2.0691834140000003,1.6522679080000002,0.416915506,69.3484164,77.59120566,52.86283788,0.6440473489999999,531760
002594.SZ,20181126,53.91,55.3,53.48,54.16,54.0,0.16,0.2963,82746.26,449937.036,56.742,55.81100000000001,54.20533333,2.0279512840000002,1.7274045830000002,0.300546701,61.56863814,69.9772022,44.75151001,0.7274247159999999,306080
002594.SZ,20181127,54.55,57.4,54.55,57.25,54.16,3.09,5.7053,159156.1,898849.5190000001,56.742,55.81100000000001,54.20533333,2.219032079,1.825730082,0.393301997,68.49289667,66.46998373,72.53872255,0.43761597799999996,224070
002594.SZ,20181128,57.25,58.68,56.31,57.65,57.25,0.4,0.6987,120959.46,695702.141,56.742,55.81100000000001,54.20533333,2.375359972,1.93565606,0.43970391200000003,79.41475492,69.82542991,98.59340493,0.5721143870000001,236634
002594.SZ,20181129,57.85,59.1,57.1,57.65,57.65,0.0,0.0,104920.41,609939.043,56.742,55.81100000000001,54.20533333,2.4707694609999997,2.042678741,0.428090721,88.39728602,78.76831254,107.65523300000001,0.43708931799999995,179052
002594.SZ,20181130,57.43,58.4,56.42,57.0,57.65,-0.65,-1.1275,89648.39,514882.19399999996,56.742,55.81100000000001,54.20533333,2.465511717,2.127245336,0.338266381,77.07552516,81.6291887,67.96819807,0.473417811,418728
002594.SZ,20181203,58.35,58.92,55.58,56.08,57.0,-0.92,-1.614,194258.36,1110534.662,56.513999999999996,56.806999999999995,54.20533333,2.359905088,2.173777286,0.18612780199999998,64.0965868,76.52313266,39.24349509,0.40671106,118847
002594.SZ,20181204,55.4,56.84,55.11,56.32,56.08,0.24,0.428,118279.68,663603.374,56.513999999999996,56.806999999999995,54.20533333,2.269416646,2.1929051580000003,0.076511488,54.51928613,65.23046603,33.09692632,0.365038274,174791
002594.SZ,20181205,55.65,58.15,55.14,57.93,56.32,1.61,2.8587,156248.38,887736.695,56.513999999999996,56.806999999999995,54.20533333,2.301091893,2.214542505,0.086549388,59.87334485,59.49640593,60.62722269,0.525726711,259009
002594.SZ,20181206,57.51,57.8,54.88,55.35,57.93,-2.58,-4.4537,135824.84,759428.435,56.513999999999996,56.806999999999995,54.20533333,2.093873447,2.1904086940000003,-0.09653524599999999,55.01765018,56.47009372,52.11276311,0.5126093629999999,121614
002594.SZ,20181207,55.9,57.9,55.55,56.89,55.35,1.54,2.7823,126354.19,718653.311,56.513999999999996,56.806999999999995,54.20533333,2.03051001,2.158428957,-0.127918947,54.83177963,56.57425822,51.34682246,0.385334822,225847
002594.SZ,20181210,56.02,56.55,55.05,55.39,56.89,-1.5,-2.6367,115499.23,642323.334,57.1,56.806999999999995,54.20533333,1.8380684569999999,2.0943568569999997,-0.2562884,32.26263361,47.37068781,2.046525221,0.414127235,370485
002594.SZ,20181211,55.72,57.34,55.7,56.16,55.39,0.77,1.3901,111477.8,630306.945,57.1,56.806999999999995,54.20533333,1.7277730119999999,2.021040088,-0.293267076,31.28187768,39.45876364,14.92810576,0.453083646,39611
002594.SZ,20181212,56.7,58.48,56.6,58.25,56.16,2.09,3.7215,131204.08,756589.988,57.1,56.806999999999995,54.20533333,1.788393128,1.9745106959999998,-0.186117568,41.94430107,35.16293745,55.50702829,0.327879252,212937
002594.SZ,20181213,58.25,58.56,57.12,58.4,58.25,0.15,0.2575,101065.04,585047.6479999999,57.1,56.806999999999995,54.20533333,1.827472784,1.9451031140000001,-0.117630329,66.95876934,46.72831603,107.419676,0.54383075,269225
002594.SZ,20181214,58.37,58.99,56.9,57.3,58.4,-1.1,-1.8836,92911.18,537878.635,57.1,56.806999999999995,54.20533333,1.74951556,1.9059856030000002,-0.156470043,76.47511101,61.79272714,105.8398788,0.354158181,82743
002594.SZ,20181217,56.67,57.0,54.0,54.89,57.3,-2.41,-4.2059,142955.98,786141.531,54.056000000000004,52.855,50.29133333,1.476249752,1.8200384330000001,-0.34378868100000004,54.61505427,66.01631154,31.81253972,0.21805977399999998,307576
002594.SZ,20181218,54.05,56.1,53.98,55.04,54.89,0.15,0.2733,91365.2,504509.55,54.056000000000004,52.855,50.29133333,1.257295061,1.7074897580000001,-0.45019469700000003,32.62471152,54.571625600000004,-11.26911664,0.529125198,1006840
002594.SZ,20181219,55.21,55.95,53.38,53.5,55.04,-1.54,-2.798,113363.1,617053.2420000001,54.056000000000004,52.855,50.29133333,0.9485722120000001,1.555706249,-0.607134037,13.7107978,33.65018786,-26.16798232,0.28331277899999996,117960
002594.SZ,20181220,53.51,54.34,52.83,53.87,53.5,0.37,0.6916,104322.25,560669.532,54.056000000000004,52.855,50.29133333,0.725401065,1.3896452119999998,-0.664244147,13.39327965,19.90959632,0.360646299,0.243721926,15639
002594.SZ,20181221,53.61,54.19,51.92,52.98,53.87,-0.89,-1.6521,103208.9,545598.2579999999,54.056000000000004,52.855,50.29133333,0.471288046,1.205973779,-0.734685733,11.33836073,12.81414606,8.386790062000001,0.46455164200000004,129535
002594.SZ,20181224,52.73,53.44,52.08,53.21,52.98,0.23,0.4341,81600.71,431280.133,51.653999999999996,52.855,50.29133333,0.285173424,1.021813708,-0.736640284,16.70738502,13.81300847,22.49613814,0.816037846,28423
002594.SZ,20181225,52.6,52.99,50.88,52.22,53.21,-0.99,-1.8606,112456.35,584096.975,51.653999999999996,52.855,50.29133333,0.057132925999999994,0.828877552,-0.771744625,16.58728318,14.87767631,20.00649691,0.34914960700000003,21376
002594.SZ,20181226,52.24,52.68,51.0,51.0,52.22,-1.22,-2.3363,77390.62,401148.28,51.653999999999996,52.855,50.29133333,-0.219504306,0.61920118,-0.838705486,12.08285881,15.12584234,5.996891745,0.417240455,228585
002594.SZ,20181228,50.86,51.4,50.11,51.0,50.84,0.16,0.3147,82507.06,419993.12,51.653999999999996,52.855,50.29133333,-0.6065025270000001,0.20354746,-0.8100499870000001,5.873267619,8.128099627000001,1.363603602,0.267530403,186585
002594.SZ,20190102,51.02,51.39,48.98,49.17,51.0,-1.83,-3.5882,85554.45,424670.6,50.43,49.808,50.29133333,-0.8709279609999999,-0.011347623999999999,-0.859580336,6.288705515,6.1967151970000005,6.472686151,0.7888662940000001,80390
002594.SZ,20190103,49.26,49.87,47.98,48.06,49.17,-1.11,-2.2575,83477.6,407386.244,50.43,49.808,50.29133333,-1.1567207879999999,-0.240422257,-0.9162985309999999,6.280642299999999,6.1475384779999995,6.546849943,0.5345140270000001,141864
002594.SZ,20190104,47.8,51.0,47.51,50.65,48.06,2.59,5.3891,126537.87,627892.541,50.43,49.808,50.29133333,-1.160840857,-0.42450597700000003,-0.73633488,16.99660603,9.855317949,31.279182199999997,0.527834252,53982
002594.SZ,20190107,50.85,51.88,50.0,51.39,50.65,0.74,1.4609999999999999,136045.5,693197.812,50.43,49.808,50.29133333,-1.0918085359999998,-0.557966489,-0.533842048,37.89795551,20.39173461,72.9103973,0.42382384100000003,138089
002594.SZ,20190108,52.3,53.64,52.05,52.88,51.39,1.49,2.8994,147051.57,777381.422,50.43,49.808,50.29133333,-0.9064207240000001,-0.6276573360000001,-0.278763388,66.67932082,40.52462745,118.98870759999998,0.41906981200000004,20753
002594.SZ,20190109,51.8,53.0,48.5,50.46,52.88,-2.42,-4.5764,262205.3,1327590.6,49.18600000000001,49.808,50.29133333,-0.9438927140000001,-0.6909044120000001,-0.252988303,67.05198496,57.20975376,86.73644735,0.330213383,240104
002594.SZ,20190110,49.9,50.19,48.64,48.85,50.46,-1.61,-3.1906,153455.9,757175.0970000001,49.18600000000001,49.808,50.29133333,-1.090927548,-0.7709090390000001,-0.320018509,52.52854812,62.08661797,33.41240843,0.320469794,144933
002594.SZ,20190111,48.5,49.29,48.38,49.02,48.85,0.17,0.348,96799.55,472494.719,49.18600000000001,49.808,50.29133333,-1.180132303,-0.8527536920000001,-0.32737861100000004,31.53887983,50.37313764,-6.1296357939999995,0.430746321,33460
002594.SZ,20190114,49.2,49.21,47.31,48.8,49.02,-0.22,-0.4488,109746.34,527419.471,49.18600000000001,49.808,50.29133333,-1.2541231240000001,-0.933027578,-0.321095546,23.34378788,35.80373861,-1.576113584,0.38563574100000003,91746
002594.SZ,20190115,48.39,48.96,47.85,48.8,48.8,0.0,0.0,83530.65,405053.064,49.18600000000001,49.808,50.29133333,-1.29780114,-1.00598229,-0.291818849,23.90345395,26.26204055,19.18628075,0.373184401,43247
002594.SZ,20190116,48.8,49.12,48.32,48.93,48.8,0.13,0.2664,65923.79,321851.881,47.83,48.211000000000006,50.29133333,-1.30686168,-1.066158168,-0.24070351199999998,24.22327541,23.82350575,25.02281473,0.23752314600000002,112211
002594.SZ,20190117,48.9,48.91,47.33,47.49,48.93,-1.44,-2.943,98743.78,471791.914,47.83,48.211000000000006,50.29133333,-1.413939179,-1.135714371,-0.278224808,17.32490785,21.8172124,8.340298735,0.16549465800000002,186713
002594.SZ,20190118,47.49,47.49,46.04,46.82,47.49,-0.67,-1.4108,125995.91,587354.337,47.83,48.211000000000006,50.29133333,-1.535165832,-1.215604663,-0.319561169,12.89972562,18.14930296,2.400570938,0.21924186,98392
002594.SZ,20190121,46.76,48.26,46.12,48.21,46.82,1.39,2.9688,131233.26,623110.3489999999,47.83,48.211000000000006,50.29133333,-1.501766021,-1.272836934,-0.228929087,14.76164024,14.99542457,14.29407158,0.663465407,21415
002594.SZ,20190122,48.06,48.8,47.6,47.7,48.21,-0.51,-1.0579,84093.77,405187.157,47.83,48.211000000000006,50.29133333,-1.499167696,-1.3181030870000001,-0.181064609,27.14710627,18.26949071,44.9023374,0.48062372299999995,155638
002594.SZ,20190123,47.42,48.88,47.33,48.8,47.7,1.1,2.3061,96619.67,468388.88700000005,48.592,48.211000000000006,50.29133333,-1.3922981509999999,-1.3329421000000001,-0.059356052,52.03374595,31.31416415,93.47290954,0.576963192,818326
002594.SZ,20190124,48.93,48.97,47.66,48.52,48.8,-0.28,-0.5738,71711.59,346868.85299999994,48.592,48.211000000000006,50.29133333,-1.315037988,-1.329361277,0.014323289,67.71883847,48.96656356,105.2233883,0.51122185,16311
002594.SZ,20190125,48.55,49.64,48.19,49.18,48.52,0.66,1.3603,100929.16,495909.17299999995,48.592,48.211000000000006,50.29133333,-1.18687076,-1.300863174,0.113992414,83.45957921,67.73738788,114.9039619,0.34593643700000004,97881
002594.SZ,20190128,49.2,49.85,48.28,48.46,49.18,-0.72,-1.464,86253.59,421062.141,48.592,48.211000000000006,50.29133333,-1.130365146,-1.266763568,0.13639842300000002,76.32424036,75.83421935,77.30428238,0.492733545,79911
002594.SZ,20190129,48.45,48.45,47.03,48.0,48.46,-0.46,-0.9492,61503.17,294079.276,48.592,48.211000000000006,50.29133333,-1.109907868,-1.235392428,0.12548456,67.39428405,75.72603454,50.73078307,0.462643979,45158
002594.SZ,20190130,47.95,48.27,46.9,47.15,48.0,-0.85,-1.7708,83426.14,395168.911,48.523999999999994,50.376999999999995,52.65633333,-1.149037831,-1.2181215090000002,0.069083678,48.03149606,63.91667349,16.26114121,0.41873752299999994,80731
002594.SZ,20190131,47.1,47.49,46.27,46.42,47.15,-0.73,-1.5483,71885.09,336548.85799999995,48.523999999999994,50.376999999999995,52.65633333,-1.22483438,-1.2194640829999999,-0.005370297,29.54010775,48.32196262,-8.02360198,0.294808175,25786
002594.SZ,20190201,46.75,48.31,46.51,48.27,46.42,1.85,3.9854,91780.0,437206.88700000005,48.523999999999994,50.376999999999995,52.65633333,-1.122682566,-1.20010778,0.077425214,31.01422517,36.19527633,20.65212284,0.529959715,482565
002594.SZ,20190211,48.8,50.33,48.8,50.2,48.27,1.93,3.9983,128870.65,643280.4839999999,48.523999999999994,50.376999999999995,52.65633333,-0.8758948759999999,-1.135265199,0.259370323,53.56894893,38.04109395,84.62465889,0.538876652,38942
002594.SZ,20190212,50.21,51.15,49.88,50.58,50.2,0.38,0.757,102991.51,520271.54299999995,48.523999999999994,50.376999999999995,52.65633333,-0.6422475999999999,-1.036661679,0.394414079,80.32787449,54.97034953,131.0429244,0.071101909,838
002594.SZ,20190213,50.58,52.09,50.32,51.57,50.58,0.99,1.9573,122964.82,631189.934,52.23,50.376999999999995,52.65633333,-0.37289719600000004,-0.903908783,0.531011586,92.06099793,75.31927378,125.54444620000001,0.428865496,63601
002594.SZ,20190214,51.85,54.06,51.85,53.72,51.57,2.15,4.1691,169124.15,900048.082,52.23,50.376999999999995,52.65633333,0.013891833999999999,-0.7203486590000001,0.7342404929999999,91.67346476,88.02077906,98.97883615,0.54124377,40295
002594.SZ,20190215,53.4,53.4,51.52,51.67,53.72,-2.05,-3.8161,152915.89,798355.7829999999,52.23,50.376999999999995,52.65633333,0.153240598,-0.545630808,0.698871405,85.3401209,89.69152786,76.63730698,0.602185968,273019
002594.SZ,20190218,51.93,52.79,51.64,52.45,51.67,0.78,1.5096,168184.85,878505.553,52.23,50.376999999999995,52.65633333,0.32289287,-0.37192607200000005,0.694818942,81.42918271,86.14758946,71.99236923,0.5655137,161769
002594.SZ,20190219,52.5,52.66,50.99,51.74,52.45,-0.71,-1.3537,144364.53,746470.4870000001,52.23,50.376999999999995,52.65633333,0.395493449,-0.21844216800000002,0.613935617,72.9567822,79.90869527,59.05295606,0.40667671,156396
002594.SZ,20190220,51.8,52.8,51.54,52.36,51.74,0.62,1.1983,124998.99,653706.171,53.596000000000004,53.901,52.65633333,0.497325887,-0.075288557,0.572614444,75.67804991,76.68800494,73.65813986,0.33957422600000003,121551
